symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
AAPL,2017-09-14 00:00:00+00:00,37.8194309483,38.0870438031,37.774032339,37.989078383,92294584,158.28,0.0,159.4,158.09,158.99,1.0,23073646
AAPL,2017-09-15 00:00:00+00:00,38.2017350266,38.46217968,37.7525277346,37.8648295576,192814568,159.88,0.0,160.97,158.0,158.47,1.0,48203642
AAPL,2017-09-18 00:00:00+00:00,37.9126175674,38.349877857,37.7513330343,38.2566912379,111758872,158.67,0.0,160.5,157.995,160.11,1.0,27939718
AAPL,2017-09-19 00:00:00+00:00,37.9269539703,38.1754516212,37.8576613561,38.1133272085,81389408,158.73,0.0,159.77,158.44,159.51,1.0,20347352
AAPL,2017-09-20 00:00:00+00:00,37.2913734401,37.8146521473,36.7561477304,37.7286337297,206772956,156.07,0.0,158.26,153.83,157.9,1.0,51693239
AAPL,2017-09-21 00:00:00+00:00,36.6510141089,37.2268596269,36.4980924776,37.2268596269,146573528,153.39,0.0,155.8,152.75,155.8,1.0,36643382
AAPL,2017-09-22 00:00:00+00:00,36.2926040355,36.3834012541,35.9748137704,36.3236662418,184457696,151.89,0.0,152.27,150.56,152.02,1.0,46114424
AAPL,2017-09-25 00:00:00+00:00,35.9724243699,36.2782676325,35.6402977018,35.8386179425,175689336,150.55,0.0,151.83,149.16,149.99,1.0,43922334
AAPL,2017-09-26 00:00:00+00:00,36.5912790967,36.7776523349,36.2448160257,36.2663206301,141883940,153.14,0.0,153.92,151.69,151.78,1.0,35470985
AAPL,2017-09-27 00:00:00+00:00,36.85172375,36.96854154,36.6868551163,36.748979529,99838208,154.23,0.0,154.7189,153.54,153.8,1.0,24959552
AAPL,2017-09-28 00:00:00+00:00,36.6247307035,36.8636707525,36.4861454751,36.7704841334,87586368,153.28,0.0,154.28,152.7,153.89,1.0,21896592
AAPL,2017-09-29 00:00:00+00:00,36.8254403446,36.8278297451,36.3188874409,36.6080049001,103426120,154.12,0.0,154.13,152.0,153.21,1.0,25856530
AAPL,2017-10-02 00:00:00+00:00,36.7513689295,36.9042905608,36.4909242761,36.8588919515,74099440,153.81,0.0,154.45,152.72,154.26,1.0,18524860
AAPL,2017-10-03 00:00:00+00:00,36.9114587623,37.0572121921,36.7752629344,36.7991569393,64585552,154.48,0.0,155.09,153.91,154.01,1.0,16146388
AAPL,2017-10-04 00:00:00+00:00,36.6725187133,36.7633159319,36.4287998634,36.7083597207,79376708,153.48,0.0,153.86,152.46,153.63,1.0,19844177
AAPL,2017-10-05 00:00:00+00:00,37.1288942068,37.1408412093,36.8087145412,36.8397767476,84131200,155.39,0.0,155.44,154.05,154.18,1.0,21032800
AAPL,2017-10-06 00:00:00+00:00,37.1073896024,37.1527882117,36.9305739662,37.0285393863,65694996,155.3,0.0,155.49,154.56,154.97,1.0,16423749
AAPL,2017-10-09 00:00:00+00:00,37.2364172288,37.4490738724,37.1515935115,37.2292490274,64800516,155.84,0.0,156.73,155.485,155.81,1.0,16200129
AAPL,2017-10-10 00:00:00+00:00,37.2507536318,37.7525277346,37.0596015926,37.2877893394,61825324,155.9,0.0,158.0,155.1,156.055,1.0,15456331
AAPL,2017-10-11 00:00:00+00:00,37.4060646636,37.5088088847,37.2149126244,37.2674794352,66430772,156.55,0.0,156.98,155.75,155.97,1.0,16607693
AAPL,2017-10-12 00:00:00+00:00,37.2746476367,37.6019955037,37.2101099295,37.3582766538,64182880,156.0,0.0,157.37,155.7299,156.35,1.0,16045720
AAPL,2017-10-13 00:00:00+00:00,37.5111982851,37.5804908993,37.3726130567,37.4490738724,65150432,156.99,0.0,157.28,156.41,156.73,1.0,16287608
AAPL,2017-10-16 00:00:00+00:00,38.2017350266,38.2304078325,37.6688987175,37.7286337297,95578520,159.88,0.0,160.0,157.65,157.9,1.0,23894630
AAPL,2017-10-17 00:00:00+00:00,38.3427096555,38.4382856751,38.0464239948,38.1778410217,75265752,160.47,0.0,160.87,159.23,159.78,1.0,18816438
AAPL,2017-10-18 00:00:00+00:00,38.1730622207,38.4000552672,38.1348318129,38.3307626531,64634636,159.76,0.0,160.71,159.6,160.42,1.0,16158659
AAPL,2017-10-19 00:00:00+00:00,37.2698688357,37.5327028895,37.0404863887,37.4538526734,168445304,155.98,0.0,157.08,155.02,156.75,1.0,42111326
AAPL,2017-10-20 00:00:00+00:00,37.3343826489,37.6927927223,37.2650900347,37.4204010665,94448984,156.25,0.0,157.75,155.96,156.61,1.0,23612246
AAPL,2017-10-23 00:00:00+00:00,37.315267445,37.6784563194,37.1551776122,37.4873042802,86617844,156.17,0.0,157.69,155.5,156.89,1.0,21654461
AAPL,2017-10-24 00:00:00+00:00,37.5374816905,37.6139425062,37.3224356465,37.3439402509,68550924,157.1,0.0,157.42,156.2,156.29,1.0,17137731
AAPL,2017-10-25 00:00:00+00:00,37.3726130567,37.6450047126,37.1002214009,37.4920830812,80506216,156.41,0.0,157.55,155.27,156.91,1.0,20126554
AAPL,2017-10-26 00:00:00+00:00,37.6115531057,37.7117884562,37.4610208749,37.5685438969,67006764,157.41,0.0,157.8295,156.78,157.23,1.0,16751691
AAPL,2017-10-27 00:00:00+00:00,38.9591749818,39.0905920087,37.9197857689,38.0607603977,175616600,163.05,0.0,163.6,158.7,159.29,1.0,43904150
AAPL,2017-10-30 00:00:00+00:00,39.8360849615,40.1586540275,39.1192648146,39.1598846229,175693168,166.72,0.0,168.07,163.72,163.89,1.0,43923292
AAPL,2017-10-31 00:00:00+00:00,40.390425875,40.5361554109,39.8886517722,40.1180342192,141898688,169.04,0.0,169.6499,166.94,167.9,1.0,35474672
AAPL,2017-11-01 00:00:00+00:00,39.8767047698,40.6054719191,39.5708615071,40.5887461157,132403388,166.89,0.0,169.94,165.61,169.87,1.0,33100847
AAPL,2017-11-02 00:00:00+00:00,40.1682116295,40.2613982486,39.492011291,40.0559098065,130840160,168.11,0.0,168.5,165.28,167.64,1.0,32710040
AAPL,2017-11-03 00:00:00+00:00,41.2171584444,41.6376929306,40.8874211768,41.5755685178,234735304,172.5,0.0,174.26,171.12,174.0,1.0,58683826
AAPL,2017-11-06 00:00:00+00:00,41.6353035301,41.8121191663,41.0307852062,41.1849015378,136970264,174.25,0.0,174.99,171.72,172.365,1.0,34242566
AAPL,2017-11-07 00:00:00+00:00,41.7691099575,41.874243579,41.4799924983,41.5540639134,95643656,174.81,0.0,175.25,173.6,173.91,1.0,23910914
AAPL,2017-11-08 00:00:00+00:00,42.1107942275,42.1107942275,41.654418734,41.7332689501,95630556,176.24,0.0,176.24,174.33,174.66,1.0,23907639
AAPL,2017-11-09 00:00:00+00:00,42.0247758099,42.0761479204,41.3700800757,41.8407919722,114546124,175.88,0.0,176.095,173.14,175.11,1.0,28636531
AAPL,2017-11-10 00:00:00+00:00,41.8861905815,42.0564499008,41.7902698382,41.9917033991,100244732,174.67,0.63,175.38,174.27,175.11,1.0,25061183
AAPL,2017-11-13 00:00:00+00:00,41.7183292807,41.8454242656,41.5816422215,41.6056224073,67312100,173.97,0.0,174.5,173.4,173.5,1.0,16828025
AAPL,2017-11-14 00:00:00+00:00,41.0876503935,41.6008263701,41.0492820962,41.4953135525,94353804,171.34,0.0,173.48,171.18,173.04,1.0,23588451
AAPL,2017-11-15 00:00:00+00:00,40.5456981938,40.8429805575,40.377836893,40.7591218477,114809404,169.08,0.0,170.3197,168.38,169.97,1.0,28702351
AAPL,2017-11-16 00:00:00+00:00,41.0300979475,41.2147453784,40.8382564609,41.0492820962,93989304,171.1,0.0,171.87,170.3,171.18,1.0,23497326
AAPL,2017-11-17 00:00:00+00:00,40.8022861822,41.0996404864,40.6799872344,41.015709836,86663244,170.15,0.0,171.39,169.64,171.04,1.0,21665811
AAPL,2017-11-20 00:00:00+00:00,40.7615198663,40.900604944,40.6608030858,40.8358584423,63897548,169.98,0.0,170.56,169.56,170.29,1.0,15974387
AAPL,2017-11-21 00:00:00+00:00,41.5192937383,41.653582779,40.9533613529,40.9533613529,99501884,173.14,0.0,173.7,170.78,170.78,1.0,24875471
AAPL,2017-11-22 00:00:00+00:00,41.9557331204,41.9653251947,41.4977115711,41.5720501472,99989096,174.96,0.0,175.0,173.05,173.36,1.0,24997274
AAPL,2017-11-24 00:00:00+00:00,41.9581311389,42.0852261238,41.8804113567,41.9893053805,56106076,174.97,0.0,175.5,174.6459,175.1,1.0,14026519
AAPL,2017-11-27 00:00:00+00:00,41.7471055037,41.9845093434,41.56725411,41.9773152876,82145252,174.09,0.0,175.08,173.34,175.05,1.0,20536313
AAPL,2017-11-28 00:00:00+00:00,41.5025076083,41.9341509531,41.2123473598,41.7974638939,101873768,173.07,0.0,174.87,171.86,174.3,1.0,25468442
AAPL,2017-11-29 00:00:00+00:00,40.6416189371,41.4665373295,40.085278626,41.3969947906,163153296,169.48,0.0,172.92,167.16,172.63,1.0,40788324
AAPL,2017-11-30 00:00:00+00:00,41.2099493412,41.2794918801,40.3922250045,40.8694307025,160689472,171.85,0.0,172.14,168.44,170.43,1.0,40172368
AAPL,2017-12-01 00:00:00+00:00,41.0181078546,41.1667850067,40.406613116,40.7543258105,158360320,171.05,0.0,171.67,168.5,169.95,1.0,39590080
AAPL,2017-12-04 00:00:00+00:00,40.7183555318,41.394596772,40.6775892159,41.3610245119,128460208,169.8,0.0,172.62,169.63,172.48,1.0,32115052
AAPL,2017-12-05 00:00:00+00:00,40.6799872344,41.130814728,40.3826329302,40.5409021567,108033712,169.64,0.0,171.52,168.4,169.06,1.0,27008428
AAPL,2017-12-06 00:00:00+00:00,40.5289120637,40.8154033438,39.9174173252,40.1668112578,112897428,169.01,0.0,170.2047,166.46,167.5,1.0,28224357
AAPL,2017-12-07 00:00:00+00:00,40.6032506398,40.8718287211,40.5049318779,40.5337081009,97878452,169.32,0.0,170.44,168.91,169.03,1.0,24469613
AAPL,2017-12-08 00:00:00+00:00,40.6152407327,41.0061177617,40.4833497107,40.883818814,92387488,169.37,0.0,171.0,168.82,170.49,1.0,23096872
AAPL,2017-12-11 00:00:00+00:00,41.406586865,41.4593432738,40.4761556549,40.5744744168,132368204,172.67,0.0,172.89,168.79,169.2,1.0,33092051
AAPL,2017-12-12 00:00:00+00:00,41.1739790625,41.3394423446,41.1166664183,41.2818898987,75781828,171.7,0.0,172.39,171.461,172.15,1.0,18945457
AAPL,2017-12-13 00:00:00+00:00,41.3106661217,41.6152144816,41.2459196199,41.3658205491,92568968,172.27,0.0,173.54,172.0,172.5,1.0,23142242
AAPL,2017-12-14 00:00:00+00:00,41.2986760287,41.5168957198,41.1619889695,41.3418403632,80877228,172.22,0.0,173.13,171.65,172.4,1.0,20219307
AAPL,2017-12-15 00:00:00+00:00,41.7183292807,41.7662896523,41.3562284747,41.6367966489,148218528,173.97,0.0,174.17,172.46,173.63,1.0,37054632
AAPL,2017-12-18 00:00:00+00:00,42.3058438334,42.4928892829,41.9317529345,41.9365489717,115326132,176.42,0.0,177.2,174.86,174.88,1.0,28831533
AAPL,2017-12-19 00:00:00+00:00,41.8550163399,42.0588479194,41.7471055037,41.9725192504,108315488,174.54,0.0,175.39,174.09,175.03,1.0,27078872
AAPL,2017-12-20 00:00:00+00:00,41.8094539868,42.0660419752,41.5456719427,41.9341509531,92001568,174.35,0.0,175.42,173.25,174.87,1.0,23000392
AAPL,2017-12-21 00:00:00+00:00,41.9677232133,42.2099230901,41.7495035223,41.7662896523,81427304,175.01,0.0,176.02,174.1,174.17,1.0,20356826
AAPL,2017-12-22 00:00:00+00:00,41.9677232133,42.0660419752,41.8454242656,41.8885886001,64210460,175.01,0.0,175.42,174.5,174.68,1.0,16052615
AAPL,2017-12-26 00:00:00+00:00,40.9030029626,41.1188246351,40.6895793088,40.95815739,131872668,170.57,0.0,171.47,169.68,170.8,1.0,32968167
AAPL,2017-12-27 00:00:00+00:00,40.9101970184,40.9533613529,40.6967733645,40.7902960892,86688248,170.6,0.0,170.78,169.71,170.1,1.0,21672062
AAPL,2017-12-28 00:00:00+00:00,41.0253019103,41.2099493412,40.8814207954,41.0061177617,63990956,171.08,0.0,171.85,170.48,171.0,1.0,15997739
AAPL,2017-12-29 00:00:00+00:00,40.5816684726,40.9077989998,40.579270454,40.8910128697,102574844,169.23,0.0,170.59,169.22,170.52,1.0,25643711
AAPL,2018-01-02 00:00:00+00:00,41.3082681031,41.3178601774,40.5888625283,40.8046842007,100192192,172.26,0.0,172.3,169.26,170.16,1.0,25048048
AAPL,2018-01-03 00:00:00+00:00,41.3010740473,41.8574143585,41.2363275456,41.3730146048,115278612,172.23,0.0,174.55,171.96,172.53,1.0,28819653
AAPL,2018-01-04 00:00:00+00:00,41.4929155339,41.5984283516,41.2651037686,41.3754126234,88845380,173.03,0.0,173.47,172.08,172.54,1.0,22211345
AAPL,2018-01-05 00:00:00+00:00,41.9653251947,42.0540518823,41.4977115711,41.5912342958,92064708,175.0,0.0,175.37,173.05,173.44,1.0,23016177
AAPL,2018-01-08 00:00:00+00:00,41.8094539868,42.1116043282,41.7087372064,41.8094539868,80536368,174.35,0.0,175.61,173.93,174.35,1.0,20134092
AAPL,2018-01-09 00:00:00+00:00,41.8046579497,41.9797133062,41.5840402401,41.8574143585,85050456,174.33,0.0,175.06,173.41,174.55,1.0,21262614
AAPL,2018-01-10 00:00:00+00:00,41.7950658753,41.7974638939,41.4857214782,41.5240897755,94356516,174.29,0.0,174.3,173.0,173.16,1.0,23589129
AAPL,2018-01-11 00:00:00+00:00,42.032469715,42.0828281052,41.843026247,41.8670064328,70093024,175.28,0.0,175.49,174.49,174.59,1.0,17523256
AAPL,2018-01-12 00:00:00+00:00,42.4665110785,42.5312575802,42.1211964026,42.2482913874,100158124,177.09,0.0,177.36,175.65,176.18,1.0,25039531
AAPL,2018-01-16 00:00:00+00:00,42.250689406,43.0180553524,42.2386993131,42.6607505836,116636020,176.19,0.0,179.39,176.14,177.9,1.0,29159005
AAPL,2018-01-17 00:00:00+00:00,42.9485128135,42.9844830923,41.9821113248,42.2410973317,131010936,179.1,0.0,179.25,175.07,176.15,1.0,32752734
AAPL,2018-01-18 00:00:00+00:00,42.9868811109,43.1883146718,42.744681234,43.0132593153,120938048,179.26,0.0,180.1,178.25,179.37,1.0,30234512
AAPL,2018-01-19 00:00:00+00:00,42.7950396243,43.0636177055,42.5432476731,42.831009903,123311236,178.46,0.0,179.58,177.41,178.61,1.0,30827809
AAPL,2018-01-22 00:00:00+00:00,42.4449289112,42.6319743606,42.3490081679,42.5168694687,104094732,177.0,0.0,177.78,176.6,177.3,1.0,26023683
AAPL,2018-01-23 00:00:00+00:00,42.4545209855,43.0300454454,42.4017645767,42.5168694687,126810124,177.04,0.0,179.44,176.82,177.3,1.0,31702531
AAPL,2018-01-24 00:00:00+00:00,41.7782797453,42.5168694687,41.5336818498,42.5048793758,202249028,174.22,0.0,177.3,173.2,177.25,1.0,50562257
AAPL,2018-01-25 00:00:00+00:00,41.0324959661,41.9533351018,40.8934108883,41.8478222842,158647216,171.11,0.0,174.95,170.53,174.51,1.0,39661804
AAPL,2018-01-26 00:00:00+00:00,41.1284167094,41.2459196199,40.7807040149,41.2459196199,148487220,171.51,0.0,172.0,170.06,172.0,1.0,37121805
AAPL,2018-01-29 00:00:00+00:00,40.2771201126,40.8046842007,40.0636964587,40.8046842007,193737696,167.96,0.0,170.16,167.07,170.16,1.0,48434424
AAPL,2018-01-30 00:00:00+00:00,40.0397162729,40.1356370162,39.4953660547,39.694401597,180548104,166.97,0.0,167.37,164.7,165.53,1.0,45137026
AAPL,2018-01-31 00:00:00+00:00,40.1500251277,40.3922250045,39.9270093995,40.0157360871,123936396,167.43,0.0,168.44,166.5,166.87,1.0,30984099
AAPL,2018-02-01 00:00:00+00:00,40.2339557781,40.435389339,39.9893578827,40.0876766446,152398660,167.78,0.0,168.62,166.76,167.17,1.0,38099665
AAPL,2018-02-02 00:00:00+00:00,38.48819825,39.998949957,38.3922775067,39.8071084704,341744300,160.5,0.0,166.8,160.1,166.0,1.0,85436075
AAPL,2018-02-05 00:00:00+00:00,37.5265927984,39.2987285309,37.4090898878,38.1524756484,264361784,156.49,0.0,163.88,156.0,159.1,1.0,66090446
AAPL,2018-02-06 00:00:00+00:00,39.0948969514,39.2603602336,36.9294861713,37.1285217137,266501936,163.03,0.0,163.72,154.0,154.83,1.0,66625484
AAPL,2018-02-07 00:00:00+00:00,38.2579884661,39.1836236389,38.1452815927,39.1092850629,203408520,159.54,0.0,163.4,159.07,163.09,1.0,50852130
AAPL,2018-02-08 00:00:00+00:00,37.2052583083,38.6080991791,37.1764820853,38.4378398598,198376516,155.15,0.0,161.0,155.03,160.29,1.0,49594129
AAPL,2018-02-09 00:00:00+00:00,37.6584838204,38.0148200908,36.1729468012,37.8173905356,266894972,156.41,0.63,157.89,150.24,157.07,1.0,66723743
AAPL,2018-02-12 00:00:00+00:00,39.1753206472,39.4594265925,37.9233283457,38.1616884185,242240580,162.71,0.0,163.89,157.51,158.5,1.0,60560145
AAPL,2018-02-13 00:00:00+00:00,39.5677720801,39.6664868577,38.9201068319,38.9923371569,128419024,164.34,0.0,164.75,161.65,161.95,1.0,32104756
AAPL,2018-02-14 00:00:00+00:00,40.2972983634,40.338228881,39.2162511647,39.2547740047,158676712,167.37,0.0,167.54,162.88,163.04,1.0,39669178
AAPL,2018-02-15 00:00:00+00:00,41.65041312,41.674489895,40.6897497964,40.8799563191,202438380,172.99,0.0,173.09,169.0,169.79,1.0,50609595
AAPL,2018-02-16 00:00:00+00:00,41.5155831798,42.091018103,41.3566764646,41.4987294373,158555172,172.43,0.0,174.82,171.77,172.36,1.0,39638793
AAPL,2018-02-20 00:00:00+00:00,41.3759378847,41.9561881628,41.272407752,41.4240914347,134124048,171.85,0.0,174.26,171.42,172.05,1.0,33531012
AAPL,2018-02-21 00:00:00+00:00,41.1881390395,41.9224806778,41.1736929744,41.6118902799,143334056,171.07,0.0,174.12,171.01,172.83,1.0,35833514
AAPL,2018-02-22 00:00:00+00:00,41.5324369223,41.8815501602,41.3422303996,41.3638994972,122016464,172.5,0.0,173.95,171.71,171.8,1.0,30504116
AAPL,2018-02-23 00:00:00+00:00,42.2547401732,42.2908553357,41.7828353826,41.8141351902,133316928,175.5,0.0,175.65,173.54,173.67,1.0,33329232
AAPL,2018-02-26 00:00:00+00:00,43.0902042666,43.1913267217,42.4256852759,42.4593927609,147545728,178.97,0.0,179.39,176.21,176.35,1.0,36886432
AAPL,2018-02-27 00:00:00+00:00,42.9505589715,43.4537635695,42.8951823889,43.1215040742,154740660,178.39,0.0,180.48,178.16,179.1,1.0,38685165
AAPL,2018-02-28 00:00:00+00:00,42.8855516789,43.4874710546,42.8686979364,43.1600269142,134418296,178.12,0.0,180.62,178.05,179.26,1.0,33604574
AAPL,2018-03-01 00:00:00+00:00,42.134356298,43.2852261443,41.5709597624,42.986674134,195207880,175.0,0.0,179.78,172.66,178.54,1.0,48801970
AAPL,2018-03-02 00:00:00+00:00,42.4256852759,42.4473543734,41.5203985348,41.6046672474,153815800,176.21,0.0,176.3,172.45,172.8,1.0,38453950
AAPL,2018-03-05 00:00:00+00:00,42.5725536035,42.7940599338,42.0187877779,42.1849175256,113605464,176.82,0.0,177.74,174.52,175.21,1.0,28401366
AAPL,2018-03-06 00:00:00+00:00,42.536438441,42.9168514864,42.4064238558,42.8349904513,95154024,176.67,0.0,178.25,176.13,177.91,1.0,23788506
AAPL,2018-03-07 00:00:00+00:00,42.1415793305,42.3390088858,41.9585958403,42.119910233,126813848,175.03,0.0,175.85,174.27,174.94,1.0,31703462
AAPL,2018-03-08 00:00:00+00:00,42.6014457336,42.6447839286,42.1512100406,42.2499248182,92655068,176.94,0.0,177.12,175.07,175.48,1.0,23163767
AAPL,2018-03-09 00:00:00+00:00,43.3333796944,43.3381950494,42.7097912212,42.8470288388,125540536,179.98,0.0,180.0,177.39,177.96,1.0,31385134
AAPL,2018-03-12 00:00:00+00:00,43.7523155799,43.9136299726,43.388756277,43.408017697,128221620,181.72,0.0,182.39,180.21,180.29,1.0,32055405
AAPL,2018-03-13 00:00:00+00:00,43.3309720169,44.1808821754,43.1552115592,43.9617835226,124673616,179.97,0.0,183.5,179.24,182.59,1.0,31168404
AAPL,2018-03-14 00:00:00+00:00,42.962597359,43.4633942795,42.8109136763,43.4152407295,116301876,178.44,0.0,180.52,177.81,180.32,1.0,29075469
AAPL,2018-03-15 00:00:00+00:00,43.0131585865,43.3959793095,42.8735132914,42.977043424,90338260,178.65,0.0,180.24,178.07,178.5,1.0,22584565
AAPL,2018-03-16 00:00:00+00:00,42.8614749039,43.1263194292,42.7651678038,43.0131585865,147345824,178.02,0.0,179.12,177.62,178.65,1.0,36836456
AAPL,2018-03-19 00:00:00+00:00,42.2065866231,42.7290526412,41.8117275127,42.6929374787,131218780,175.3,0.0,177.47,173.66,177.32,1.0,32804695
AAPL,2018-03-20 00:00:00+00:00,42.1921405581,42.5677382485,42.119910233,42.1921405581,77256156,175.24,0.0,176.8,174.94,175.24,1.0,19314039
AAPL,2018-03-21 00:00:00+00:00,41.2362925895,42.1560253956,41.233884912,42.143987008,140989432,171.27,0.0,175.09,171.26,175.04,1.0,35247358
AAPL,2018-03-22 00:00:00+00:00,40.6536346338,41.5757751174,40.5934426963,40.9305175467,164204304,168.85,0.0,172.68,168.6,170.0,1.0,41051076
AAPL,2018-03-23 00:00:00+00:00,39.7122327303,40.9112561266,39.7122327303,40.5428814687,160995816,164.94,0.0,169.92,164.94,168.39,1.0,40248954
AAPL,2018-03-26 00:00:00+00:00,41.5974442149,41.6768975725,40.0733843557,40.4658357886,145090468,172.77,0.0,173.1,166.44,168.07,1.0,36272617
AAPL,2018-03-27 00:00:00+00:00,40.5308430812,42.1704714606,40.1889528758,41.8165428677,155851356,168.34,0.0,175.15,166.92,173.68,1.0,38962839
AAPL,2018-03-28 00:00:00+00:00,40.0830150657,40.9353329017,39.7724246678,40.2684062334,166674180,166.48,0.0,170.02,165.19,167.25,1.0,41668545
AAPL,2018-03-29 00:00:00+00:00,40.396013141,41.3518611096,40.1841375208,40.4032361736,153594020,167.78,0.0,171.75,166.9,167.81,1.0,38398505
AAPL,2018-04-02 00:00:00+00:00,40.1311686157,40.6753037314,39.5990718876,40.1215379057,150347164,166.68,0.0,168.94,164.47,166.64,1.0,37586791
AAPL,2018-04-03 00:00:00+00:00,40.5428814687,40.6295578588,39.6977866653,40.362305656,121112184,168.39,0.0,168.75,164.88,167.64,1.0,30278046
AAPL,2018-04-04 00:00:00+00:00,41.3181536246,41.4144607247,39.6713022127,39.6977866653,138421956,171.61,0.0,172.01,164.77,164.88,1.0,34605489
AAPL,2018-04-05 00:00:00+00:00,41.6046672474,41.9489651303,41.4313144672,41.5516983424,107732788,172.8,0.0,174.23,172.08,172.58,1.0,26933197
AAPL,2018-04-06 00:00:00+00:00,40.5404737912,41.5276215673,40.4971355962,41.1640622644,140021160,168.38,0.0,172.48,168.2,170.97,1.0,35005290
AAPL,2018-04-09 00:00:00+00:00,40.9425559342,41.674489895,40.8944023841,40.9016254166,116070872,170.05,0.0,173.09,169.85,169.88,1.0,29017718
AAPL,2018-04-10 00:00:00+00:00,41.7130127351,41.8935885478,41.2988922046,41.6528207975,114456964,173.25,0.0,174.0,171.53,173.0,1.0,28614241
AAPL,2018-04-11 00:00:00+00:00,41.5179908573,41.8743271277,41.3398227221,41.4674296298,89726560,172.44,0.0,173.92,171.7,172.23,1.0,22431640
AAPL,2018-04-12 00:00:00+00:00,41.9272960328,42.134356298,41.6624515075,41.7515355751,91557140,174.14,0.0,175.0,173.04,173.41,1.0,22889285
AAPL,2018-04-13 00:00:00+00:00,42.0693490055,42.3366012083,41.8574733852,42.081387393,100497020,174.73,0.0,175.84,173.85,174.78,1.0,25124255
AAPL,2018-04-16 00:00:00+00:00,42.3317858533,42.4208699209,42.0934257805,42.1415793305,86313680,175.82,0.0,176.19,174.83,175.03,1.0,21578420
AAPL,2018-04-17 00:00:00+00:00,42.9144438089,43.0829812341,42.4738388259,42.4931002459,106421768,178.24,0.0,178.94,176.41,176.49,1.0,26605442
AAPL,2018-04-18 00:00:00+00:00,42.8181367088,43.0540891041,42.5869996685,42.8109136763,83018152,177.84,0.0,178.82,176.88,177.81,1.0,20754538
AAPL,2018-04-19 00:00:00+00:00,41.6046672474,42.2282557206,41.5709597624,41.8358042877,139235200,172.8,0.0,175.39,172.66,173.76,1.0,34808800
AAPL,2018-04-20 00:00:00+00:00,39.9000315755,41.224254202,39.8302089279,41.0749781968,261964560,165.72,0.0,171.22,165.43,170.6,1.0,65491140
AAPL,2018-04-23 00:00:00+00:00,39.7844630554,40.1889528758,39.5075801425,40.1672837783,146061908,165.24,0.0,166.92,164.09,166.83,1.0,36515477
AAPL,2018-04-24 00:00:00+00:00,39.2306972297,40.0468999032,38.8165766992,39.887993188,134768068,162.94,0.0,166.33,161.22,165.67,1.0,33692017
AAPL,2018-04-25 00:00:00+00:00,39.4016423324,39.8278012504,39.1030903221,39.1536515496,113528336,163.65,0.0,165.42,162.41,162.62,1.0,28382084
AAPL,2018-04-26 00:00:00+00:00,39.5388799501,39.902439253,39.3342273623,39.514803175,111852056,164.22,0.0,165.73,163.37,164.12,1.0,27963014
AAPL,2018-04-27 00:00:00+00:00,39.0814212246,39.5653644026,38.6745237266,39.485911045,142623356,162.32,0.0,164.33,160.63,164.0,1.0,35655839
AAPL,2018-04-30 00:00:00+00:00,39.7892784104,40.2708139109,38.9658527044,39.035675352,169709696,165.26,0.0,167.26,161.84,162.13,1.0,42427424
AAPL,2018-05-01 00:00:00+00:00,40.7138265714,40.7379033464,39.7916860879,40.0661613232,214277504,169.1,0.0,169.2,165.27,166.41,1.0,53569376
AAPL,2018-05-02 00:00:00+00:00,42.512361666,42.7964676113,41.8454349977,42.1897328806,266157484,176.57,0.0,177.75,173.8,175.23,1.0,66539371
AAPL,2018-05-03 00:00:00+00:00,42.5894073461,42.7362756737,41.9995263579,42.3462319183,136272720,176.89,0.0,177.5,174.44,175.88,1.0,34068180
AAPL,2018-05-04 00:00:00+00:00,44.260335533,44.3614579881,42.8975900664,42.9168514864,224805268,183.83,0.0,184.25,178.17,178.25,1.0,56201317
AAPL,2018-05-07 00:00:00+00:00,44.5805566408,45.184883694,44.4818418632,44.5853719958,169805692,185.16,0.0,187.67,184.75,185.18,1.0,42451423
AAPL,2018-05-08 00:00:00+00:00,44.7948399386,44.8357704561,44.2218126929,44.5396261233,113611108,186.05,0.0,186.22,183.67,184.99,1.0,28402777
AAPL,2018-05-09 00:00:00+00:00,45.1102456914,45.1198764014,44.5950027058,44.9152238137,92844964,187.36,0.0,187.4,185.22,186.55,1.0,23211241
AAPL,2018-05-10 00:00:00+00:00,45.7555032622,45.8349566198,45.180068339,45.2017374365,111957156,190.04,0.0,190.37,187.65,187.74,1.0,27989289
AAPL,2018-05-11 00:00:00+00:00,45.582150482,45.9374490726,45.3066127994,45.7996802313,104848884,188.59,0.73,190.06,187.45,189.49,1.0,26212221
AAPL,2018-05-14 00:00:00+00:00,45.4758026045,45.8093482202,45.4057096853,45.683664365,83115088,188.15,0.0,189.53,187.86,189.01,1.0,20778772
AAPL,2018-05-15 00:00:00+00:00,45.0624960807,45.2147669052,44.7386184538,45.144673986,94780636,186.44,0.0,187.07,185.1,186.78,1.0,23695159
AAPL,2018-05-16 00:00:00+00:00,45.4830535961,45.5507295182,44.9561482032,44.9730671837,76732256,188.18,0.0,188.46,186.0,186.07,1.0,19183064
AAPL,2018-05-17 00:00:00+00:00,45.1954309275,45.6594943928,45.043160103,45.4395476463,69176116,186.99,0.0,188.91,186.36,188.0,1.0,17294029
